Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:TTWO,23 Aug 2025,$180.50,1,,,1,$229.58,-21.38%,-21.38%,$180.50,$180.50,$240.75,4.87%,$235.48,2.57%,$274.58,19.60%,TTWO
NYSE:GBX,26 Aug 2025,$63.88,5,$57.00,5,3.75,$46.96,21.38%,21.38%,$57.00,$63.88,$49.89,6.24%,$70.64,50.43%,$138.05,193.97%,GBX
NASDAQ:NAVI,23 Aug 2025,$18.59,4,$13.20,6,3.5,$13.72,-3.79%,-3.79%,$13.20,$18.59,$20.64,50.44%,-$392.43,-2960.27%,-$389.53,-2939.17%,NAVI
NYSE:TYL,24 Aug 2025,$541.31,3,$682.54,7,3.25,$554.04,-2.30%,-2.30%,$541.31,$682.54,$597.63,7.87%,$678.70,22.50%,$739.71,33.51%,TYL
NASDAQ:STKL,24 Aug 2025,$6.28,3,$10.00,3,2.25,$6.32,-0.70%,-0.70%,$6.28,$10.00,$6.63,4.91%,$8.03,27.02%,$2.76,-56.38%,STKL
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,3.25,$4.89,-18.06%,-18.06%,$4.01,$6.50,$5.38,10.02%,$0.00,-100.00%,$0.00,-100.00%,CANG
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$113.90,-11.25%,-11.25%,$101.09,$101.09,$120.40,5.71%,$111.15,-2.41%,$138.19,21.33%,CRH
NYSE:NABL,24 Aug 2025,$9.22,3,$9.15,2,2,$7.86,16.41%,16.41%,$9.15,$9.22,$8.20,4.33%,$9.37,19.15%,$11.48,46.11%,NABL
NASDAQ:SGRY,24 Aug 2025,$30.88,4,$30.70,8,4,$22.75,34.95%,34.95%,$30.70,$30.88,$24.11,5.98%,$13.02,-42.75%,$29.32,28.89%,SGRY
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$330.98,-14.56%,-14.56%,$282.78,$326.71,$345.73,4.46%,$340.37,2.84%,$367.83,11.13%,FN
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,3.5,$15.25,27.87%,27.87%,$19.50,$20.57,$15.75,3.28%,$14.98,-1.78%,$35.58,133.31%,CHCT
NASDAQ:API,24 Aug 2025,$3.05,3,,,3,$3.53,-13.74%,-13.74%,$3.05,$3.05,$3.81,7.93%,$0.68,-80.76%,$2.35,-33.37%,API
NASDAQ:VBNK,24 Aug 2025,$12.54,3,$12.24,3,2.25,$10.99,11.37%,11.37%,$12.24,$12.54,$11.49,4.55%,$0.00,-100.00%,$0.00,-100.00%,VBNK
NYSE:RLX,25 Aug 2025,$2.18,3,,,3,$2.36,-7.42%,-7.42%,$2.18,$2.18,$2.58,9.32%,$3.78,60.29%,$3.90,65.32%,RLX
NYSE:MO,25 Aug 2025,$63.53,3,,,3,$66.52,-4.49%,-4.49%,$63.53,$63.53,$71.46,7.43%,$138.70,108.51%,$141.67,112.97%,MO
NYSE:PM,25 Aug 2025,$144.36,2,,,2,$165.60,-12.83%,-12.83%,$144.36,$144.36,$178.01,7.49%,$192.82,16.44%,$205.34,24.00%,PM
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,2.75,$3.27,7.03%,7.03%,$3.50,$4.99,$3.34,2.14%,$13.79,321.60%,$39.19,1098.52%,BRY
NASDAQ:LTBR,25 Aug 2025,$13.94,3,,,3,$15.69,-11.17%,-11.17%,$13.94,$13.94,$17.31,10.33%,"$3,785,690.72",24127947.91%,"$3,785,690.72",24127947.91%,LTBR
NASDAQ:XGN,25 Aug 2025,$7.35,3,,,3,$9.87,-25.49%,-25.49%,$7.35,$7.35,$9.91,0.41%,$13.11,32.79%,$13.96,41.48%,XGN
NYSE:NXRT,25 Aug 2025,$38.18,4,$36.33,3,2.75,$33.46,8.58%,8.58%,$36.33,$38.18,$34.43,2.90%,$11.71,-65.00%,$62.56,86.96%,NXRT
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.84,64.20%,64.20%,$6.31,$6.31,$4.07,5.99%,$6.73,75.34%,$15.10,293.29%,EGY
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$174.60,-4.77%,-4.77%,$166.27,$166.27,$180.50,3.38%,$285.92,63.76%,$332.33,90.34%,GPOR
NASDAQ:DMLP,26 Aug 2025,,,,,,$24.73,-100.00%,-100.00%,,$0.00,$25.69,3.88%,$52.42,111.98%,$54.12,118.85%,DMLP
NASDAQ:PMTS,26 Aug 2025,$22.24,3,,,3,$15.63,42.29%,42.29%,$22.24,$22.24,$16.61,6.27%,-$11.73,-175.03%,$6.72,-57.02%,PMTS
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,3,$46.49,-1.08%,-1.08%,$45.99,$45.99,$48.54,4.41%,$22.44,-51.72%,$23.37,-49.73%,AMSF
NYSE:MNR,26 Aug 2025,,,,,,$14.05,-100.00%,-100.00%,,$0.00,$14.44,2.78%,$30.14,114.52%,$34.58,146.12%,MNR
NYSE:ET,26 Aug 2025,,,,,,$17.63,-100.00%,,,,$18.28,3.69%,$18.61,5.55%,$22.18,25.81%,ET
NASDAQ:FOSL,26 Aug 2025,$4.98,5,$5.00,7,4.25,$3.09,61.19%,61.19%,$4.98,$5.00,$3.35,8.41%,$5.79,87.27%,$8.98,190.70%,FOSL
NASDAQ:TRI,26 Aug 2025,$160.83,2,,,2,$174.01,-7.58%,-7.58%,$160.83,$160.83,$186.52,7.19%,$255.13,46.62%,$290.93,67.19%,TRI
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.47,-15.43%,-15.43%,$10.55,$10.55,$12.96,3.93%,-$72.41,-680.68%,-$69.33,-655.97%,BFIN
NASDAQ:SKWD,26 Aug 2025,$42.11,3,,,3,$48.81,-13.72%,-13.72%,$42.11,$42.11,$50.83,4.14%,$114.49,134.56%,$114.55,134.69%,SKWD
NYSE:KMT,26 Aug 2025,$29.15,5,$22.25,5,3.75,$21.53,3.34%,3.34%,$22.25,$29.15,$22.97,6.69%,$35.04,62.76%,$53.43,148.17%,KMT
NYSE:AMPY,26 Aug 2025,$6.99,3,,,3,$4.02,73.98%,73.98%,$6.99,$6.99,$4.28,6.47%,$24.42,507.43%,$64.47,1503.69%,AMPY
NYSE:VFC,26 Aug 2025,$31.37,5,$14.25,6,4,$14.85,-4.04%,-4.04%,$14.25,$31.37,$14.98,0.88%,$43.32,191.70%,$43.90,195.64%,VFC
NYSE:WT,27 Aug 2025,$14.51,4,$13.88,8,4,$13.43,3.35%,3.35%,$13.88,$14.51,$20.13,49.89%,$28.02,108.64%,$28.45,111.87%,WT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$182.06,-25.60%,-25.60%,$135.45,$135.45,$292.08,60.43%,$69.01,-62.09%,$72.64,-60.10%,FUTU
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$748.14,-12.62%,-12.62%,$653.74,$653.74,"$1,123.74",50.20%,"-$3,881.91",-618.87%,"-$3,792.13",-606.87%,GS
NASDAQ:AAON,27 Aug 2025,$65.75,1,,,1,$85.64,-23.23%,-23.23%,$65.75,$65.75,$127.83,49.26%,$97.67,14.05%,$105.73,23.45%,AAON
NYSE:RJF,27 Aug 2025,$154.00,3,,,3,$168.38,-8.54%,-8.54%,$154.00,$154.00,$252.06,49.70%,-$43.69,-125.95%,-$28.34,-116.83%,RJF
NASDAQ:VIRT,27 Aug 2025,$35.92,2,,,2,#N/A,#N/A,#N/A,#N/A,#N/A,$64.97,#N/A,$12.57,#N/A,$13.95,#N/A,VIRT
NYSE:SF,27 Aug 2025,$111.79,3,,,3,$116.04,-3.66%,-3.66%,$111.79,$111.79,$128.74,10.94%,-$2.01,-101.74%,$6.18,-94.67%,SF
NYSE:MS,27 Aug 2025,$131.18,2,,,2,$148.29,-11.54%,-11.54%,$131.18,$131.18,$163.19,10.05%,-$310.95,-309.69%,-$268.95,-281.37%,MS
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,139.17",-9.76%,-9.76%,"$1,027.97","$1,027.97","$1,222.91",7.35%,"$1,005.79",-11.71%,"$1,076.29",-5.52%,BLK
NASDAQ:SEIC,27 Aug 2025,$87.30,2,,,2,$90.64,-3.68%,-3.68%,$87.30,$87.30,$96.88,6.88%,$146.32,61.43%,$156.73,72.91%,SEIC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.24,578.33%,578.33%,$1.63,$1.63,$0.30,25.00%,$0.81,236.84%,$0.81,238.52%,EPIX
NYSE:INGM,27 Aug 2025,$25.63,3,$23.67,5,2.75,$19.41,21.95%,21.95%,$23.67,$25.63,$21.04,8.40%,-$21.19,-209.18%,-$28.73,-248.02%,INGM
NASDAQ:LWAY,27 Aug 2025,$25.66,2,,,2,$30.54,-15.98%,-15.98%,$25.66,$25.66,$32.87,7.63%,$36.83,20.61%,$40.14,31.42%,LWAY
NYSE:ALC,27 Aug 2025,$81.45,1,,,1,$81.72,-0.33%,-0.33%,$81.45,$81.45,$86.56,5.92%,$118.91,45.50%,$165.54,102.57%,ALC
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$175.72,-3.26%,-3.26%,$170.00,$170.00,$186.06,5.88%,$283.30,61.22%,$286.85,63.24%,FRHC
NYSE:ING,27 Aug 2025,$23.00,3,,,3,$23.91,-3.81%,-3.81%,$23.00,$23.00,$25.81,7.95%,-$147.92,-718.65%,-$140.44,-687.37%,ING
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,2.25,$8.39,12.04%,12.04%,$9.40,$9.55,$9.10,8.46%,$22.93,173.31%,$52.98,531.52%,AGRO
